id,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O
17069,dd, sssssss-sss,dddddd, sssssssss,dd, sssss-sssssss, ssss-sssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17070,dd, sssss-sss,ddddd, sssss-sss,dd, sssss-sssssss, ssss-sssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17071,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssssss-ss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17072,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, sssss-sssssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17073,dd, sssssss-sss,ddddd, sssssssss,dd, sssssss-ssssss-ssssss, ssss-sssssss, sss-ss-ssssss, sssss-sss-ssssssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17074,dd, sssssss,dddddd, dss,d, sssss-sssssss, sssssssss-ssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17075,dd, ssss-sss-sss-sss,ddddd, ddss,d, sssssss, sssssssss-ssssss, sssss-ssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17076,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
17077,dd, ssss-sss-sss,dddddd, sssssssss,dd, sssssss-sss-ssssss, sssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
17078,dd, sssssss,dddddd, sssssssss,dd, sssss-sssssss, sssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17079,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
17080,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, sssssss-ss-ssssss, sss-ss-ssssss, sssss, ssssss,dddd,d,dd, ssssss-ssssss, <=dds
17081,dd, sssssss,dddddd, sssss-sss,dd, sssss-sssssss, sssssss-ss-ssssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17082,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, ssss-sssss-ssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, sssssss, <=dds
17083,dd, sssssss,dddddd, sssss-sss,dd, sssss-sssssss, sss-ssssssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17084,dd, sssssss,dddddd, dss-dss,d, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,dddd,d,dd, ssssss-ssssss, <=dds
17085,dd, sssssss,ddddd, ss-ssss,d, sssssss-sss-ssssss, sssssssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
17086,dd, sssssss,dddddd, ss-ssss,d, ssssssss, sss-ssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17087,dd, sssssss,dddddd, ddss,d, sssss-sssssss, sssss-ssssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17088,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
17089,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, sssss-sssssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17090,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17091,dd, sssssss,dddddd, dss-dss,d, sssss-sssssss, sssssss-sssssss, sssss-ssssssss, sssss, ssss,d,d,dd, ssssss, <=dds
17092,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, ssss-sssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
17093,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssssss-ss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17094,dd, sssssss,dddddd, sssssssss,dd, sssss-sssssss, sssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17095,dd, sssssss,ddddd, ss-ssss,d, sssssss-sss-ssssss, ssssssssss-ssss, ssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17096,dd, ?,ddddd, ssss-sssssss,dd, sssss-sssssss, ?, sss-ss-ssssss, ssss-ssssss-ssssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17097,dd, sssssss,dddddd, ss-ssss,d, ssssssss, sssssss-ss-ssssss, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17098,dd, ?,dddddd, ss-ssss,d, sssssss, ?, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17099,dd, sssssss,dddddd, ssss-sssssss,dd, sssss-sssssss, sssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17100,dd, sssssss,dddddd, ddss,d, sssssssss, sssssssss-ssssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17101,dd, sssss-sss,dddddd, sssss-ssss,dd, ssssssss, ssss-sssssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17102,dd, sssss-sss,dddddd, sssssssss,dd, sssssss-sss-ssssss, ssss-sssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17103,dd, sssssss,dddddd, ss-ssss,d, ssssssss, ssss-ssssssssss, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17104,dd, sssssss,ddddd, ssss-sssssss,dd, sssss-sssssss, sssss-sssssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17105,dd, sssssss,dddddd, ddss,d, sssss-sssssss, sss-ssssssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17106,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, sss-ssssssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17107,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, ssss-sssssssss, sssssss, sssss, ssss,d,d,dd, ?, <=dds
17108,dd, sssss-sss,dddddd, ssss-sssssss,dd, sssssss, sss-ssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17109,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, sss-ssssssss, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17110,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, sssss, sssssss, sssss-sss-ssssssss, ssss,d,dddd,dd, sssss, >dds
17111,dd, sssssss,dddddd, sssssssss,dd, ssssssss, sss-ssssssss, sssssssss, sssss, ssssss,d,d,dd, sssssss, <=dds
17112,dd, sssssss,dddddd, sssssss,dd, ssssssss, ssss-ssssssssss, sssssssss, sssss, ssssss,d,ddd,dd, ssssss-ssssss, <=dds
17113,dd, sssssss,dddddd, ss-ssss,d, sssssss, sssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17114,dd, sssssss,dddddd, ss-ssss,d, sssssss, sssssss-ss-ssssss, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17115,dd, sssssss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
17116,dd, ssss-sss-sss-sss,dddddd, sssssssss,dd, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,d,dddd,dd, ssssss-ssssss, >dds
17117,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssssssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17118,dd, sssssss,dddddd, ssss-sssssss,dd, sssss-sssssss, sssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17119,dd, sssssss,dddddd, ss-ssss,d, ssssssss, ssssssss-ssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17120,dd, sssssss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
17121,dd, sssssss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sssssssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
17122,dd, sssssss-sss,ddddd, ssss-ssssss,dd, sssssss-sss-ssssss, ssss-sssssssss, ssss, sssss, ssssss,d,d,dd, ssssss-ssssss, >dds
17123,dd, sssssss,dddddd, ss-ssss,d, ssssssss, ssss-ssssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17124,dd, sssssss,dddddd, sssssss,dd, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,dddd,d,dd, ssssss-ssssss, <=dds
17125,dd, sssssss,dddddd, sssss-ssss,dd, sssss-sssssss, ssss-ssssssssss, sss-ss-ssssss, sssss, ssss,dddd,d,dd, ssssss-ssssss, <=dds
17126,dd, sssssss,dddddd, sssssss,dd, sssssss-sss-ssssss, sssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
17127,dd, sssssss,dddddd, ss-ssss,d, ssssssss, sssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17128,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, ssssssss-ssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17129,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssssss-ss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17130,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, ssss-sssssssss, sssssss, sssss, ssss,ddddd,d,dd, ssssss-ssssss, >dds
17131,dd, sssssss,dddddd, ssss-sssssss,dd, sssss-sssssss, sssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17132,dd, ?,ddddd, sssss-sss,dd, sssssss, ?, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17133,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, sssss-sssssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17134,dd, sssssss-sss,dddddd, sssssssss,dd, sssss-sssssss, ssss-sssssssss, sss-ss-ssssss, ssss-ssssss-ssssss, ssssss,d,d,dd, ssssss-ssssss, >dds
17135,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, sssss-sssssss, ssss, sssss-sss-ssssssss, ssssss,dddd,d,dd, sssssssssss, >dds
17136,dd, sssssss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, ssssssssss-ssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
17137,dd, ssss-sss-sss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17138,dd, sssssss,dddddd, dss,d, sssss-sssssss, sssss-ssssss, sss-sssss, sssss, ssss,d,d,dd, ss-ssssssss, <=dds
17139,dd, sssssss,dddddd, dss,d, sssss-sssssss, sssss-sssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ss-ssssssss, <=dds
17140,dd, sssssss,ddddd, ssss-sssssss,dd, ssssssss, sss-ssssssss, sss-ss-ssssss, sssss, ssssss,d,dddd,dd, ssssss-ssssss, <=dds
17141,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, ssss-sssss-ssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17142,dd, sssssss,dddddd, sssssss,dd, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss-sss-ssssssss, ssss,d,d,dd, sssss, <=dds
17143,dd, ssss-sss-sss-sss,dddddd, sssss-sss,dd, sssssss-sss-ssssss, ssss-sssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17144,dd, ssss-sss-sss-sss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,d,d,dd, sssssss, <=dds
17145,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, ssss-sssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17146,dd, sssss-sss,dddddd, ss-ssss,d, sssssss, sssss-sssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17147,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, ssss-sssssssss, ssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17148,dd, sssss-sss,dddddd, ssss-sssssss,dd, ssssssss, sss-ssssssss, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17149,dd, sssssss,dddddd, ss-ssss,d, ssssssss, sssss-sssssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17150,dd, sssssss,dddddd, sssssssss,dd, ssssssss, ssss-sssssssss, sssssssss, sssss, ssssss,d,d,dd, ss-ssssssss, <=dds
17151,dd, sssssss,ddddd, ddss,d, sssssss-sss-ssssss, ssssssss-ssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17152,dd, sssssss,ddddd, ss-ssss,d, sssss-sssssss, sssssssss-ssssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17153,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, sss-ssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
17154,dd, sssssss,dddddd, sssssss,dd, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
17155,dd, sssssss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17156,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
17157,dd, ssss-sss-sss-sss,dddddd, ss-ssss,d, sssssss-sss-ssssss, ssss-ssssssssss, ssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17158,dd, sssssss,dddddd, ssss-sssssss,dd, ssssssss, sssss-sssssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17159,dd, sssssss,dddddd, sssssssss,dd, sssss-sssssss, sss-ssssssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17160,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, ssss-sssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
17161,dd, sssssss,dddddd, ssss-sssssss,dd, sssss-sssssss, sssss-sssssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17162,dd, sssss-sss,dddddd, sssssssss,dd, sssss-sssssss, ssssssss-ssssssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17163,dd, ssss-sss-sss,ddddd, ss-ssss,d, sssssss-sss-ssssss, sssss, sssssss, sssss-sss-ssssssss, ssss,d,d,dd, ssssss-ssssss, >dds
17164,dd, sssssss,ddddd, sssss-sss,dd, sssss-sssssss, sssss-ssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17165,dd, ssss-sss-sss,ddddd, ssss-sssssss,dd, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17166,dd, sssssss,dddddd, ss-ssss,d, ssssssss, sssss-ssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17167,dd, sssss-sss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sssssssss-ssssss, sssssss, sssss, ssss,dddd,d,dd, ssssss-ssssss, <=dds
17168,dd, ?,ddddd, ss-ssss,d, sssssss-sss-ssssss, ?, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17169,dd, sssssss,dddddd, sssss-sss,dd, sssssssss, sssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17170,dd, sssssss,dddddd, sssssssss,dd, sssss-sssssss, ssss-ssssssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss, <=dds
17171,dd, sssssss,ddddd, ddss,d, sssss-sssssss, sssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17172,dd, ssss-sss-sss,dddddd, ssss-ssssss,dd, sssssss-sss-ssssss, ssss-sssssssss, sssssss, sssss-sss-ssssssss, ssss,d,d,dd, ssssss, >dds
17173,dd, sssss-sss,dddddd, sssssssss,dd, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss-sss-ssssssss, ssss,d,d,dd, sssssssssss, >dds
17174,dd, sssssss,dddddd, sssssssss,dd, ssssssss, ssss-sssssssss, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17175,dd, sssssss,dddddd, ssss-sssssss,dd, sssss-sssssss, sssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17176,dd, sssssss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sssss-sssssss, ssss, sssss, ssssss,d,d,dd, ssssssss, <=dds
17177,dd, sssssss,dddddd, ssss-sssssss,dd, sssss-sssssss, sssssssss-ssssss, sssssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17178,dd, sssssss,dddddd, sssssssss,dd, sssss-sssssss, sss-ssssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17179,dd, sssssss,ddddd, sssssss,dd, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,dddd,d,dd, ssssss-ssssss, >dds
17180,dd, sssssss,dddddd, ssss-sssssss,dd, ssssssss, sssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17181,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, ssss-sssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
17182,dd, sssssss,dddddd, ss-ssss,d, sssssssss, sssssss-ss-ssssss, sss-ss-ssssss, sssss, ssss,dddd,d,dd, ssss, <=dds
17183,dd, sssss-sss,dddddd, ss-ssss,d, ssssssss, ssssssssss-ssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17184,dd, sssssss,dddddd, sssssssss,dd, sssss-sssssss, sssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17185,dd, sssssss,dddddd, sssss-sss,dd, sssssss-sss-ssssss, sssss-sssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17186,dd, sssssss,ddddd, ssss-sssssss,dd, ssssssss, ssss-ssssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, >dds
17187,dd, sssssss-sss,dddddd, ss-ssss,d, ssssssss, sss-ssssssss, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17188,dd, sssssss,dddddd, ddss,d, sssssss, sssssss-sssssss, sssssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17189,dd, sssssss,ddddd, sssssss,dd, sssss-sssssss, ssss-sssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17190,dd, sssssss,dddddd, ssss-sssssss,dd, sssss-sssssss, sss-ssssssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17191,dd, sssssss,dddddd, ddss,d, ssssssss, sssss-sssssss, sss-ss-ssssss, ssss-ssssss-ssssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17192,dd, sssssss,ddddd, ss-ssss,d, sssss-sssssss, sssss-sssssss, sss-sssss, sssss, ssss,d,d,dd, ssssss, <=dds
17193,dd, sssssss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sssss-sssssss, ssss, sssss, ssssss,d,dddd,dd, ?, <=dds
17194,dd, sssssss,ddddd, ss-ssss,d, sssss-sssssss, ssssssss-ssssssss, sssss-ssssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17195,dd, sssssss,ddddd, ssss-sssssss,dd, sssss-sssssss, ssss-sssss-ssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17196,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, sssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
17197,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
17198,dd, ssss-sss-sss-sss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssssssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
17199,dd, sssssss,dddddd, sssssssss,dd, sssssss-ssssss-ssssss, sss-ssssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17200,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, sssssss-sssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
17201,dd, sssss-sss,dddddd, sssssss,dd, ssssssss, ssss-sssssssss, sssssssss, sssss, ssssss,d,d,dd, ?, <=dds
17202,dd, sssssss,dddddd, sssssssss,dd, sssss-sssssss, ssss-sssssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17203,dd, sssssss,ddddd, ss-ssss,d, ssssssss, sssss-sssssss, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17204,dd, sssssss,dddddd, ssss-sssssss,dd, sssss-sssssss, sssss-sssssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17205,dd, sssssss,dddddd, ssss-sssssss,dd, sssss-sssssss, sssss-ssssss, sss-sssss, sssss, ssss,d,dddd,dd, ssssss-ssssss, <=dds
17206,dd, sssssss,dddddd, ddss,d, sssssss-sss-ssssss, ssss-sssssssss, ssss, sssss, ssssss,dddd,d,dd, ssssss-ssssss, >dds
17207,dd, sssssss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sssss, sssssss, sssss-sss-ssssssss, ssss,d,d,dd, ssssss-ssssss, >dds
17208,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssssssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17209,dd, ?,dddddd, ss-ssss,d, sssssss-sss-ssssss, ?, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
17210,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
17211,dd, sssss-sss,dddddd, ssss-sssssss,dd, sssssss, sss-ssssssss, sssssssss, sssss, ssssss,d,d,dd, ssssss, <=dds
17212,dd, ssss-sss-sss-sss,dddddd, dss-dss,d, sssssss-sss-ssssss, sssssss-sssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17213,dd, sssssss,ddddd, sssssss,dd, ssssssss, ssss-sssssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17214,dd, sssssss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, ssss-sssssss, sssssss, sssss, ssss,dddd,d,dd, ssssss-ssssss, <=dds
17215,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, sss-ssssssss, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17216,dd, sssss-sss,dddddd, sssss-ssss,dd, sssssss-sss-ssssss, ssssssss-ssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17217,dd, sssssss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sssssssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17218,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, sssssssss-ssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss, <=dds
17219,dd, sssssss,ddddd, ss-ssss,d, sssss-sssssss, sssss-ssssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17220,dd, sssssss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sssss-ssssss, sss-sssss, sssss-sss-ssssssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17221,dd, ssss-sss-sss,dddddd, sssssssss,dd, sssss-sssssss, ssss-ssssssssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17222,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssssssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17223,dd, sssssss,ddddd, ss-ssss,d, sssss-sssssss, ssssssss-ssssssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17224,dd, sssssss-sss,dddddd, sssssssss,dd, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
17225,dd, sssssss,dddddd, ddss,d, sssssss-sss-ssssss, sssssssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17226,dd, sssss-sss,dddddd, sssssssss,dd, sssssss-sss-ssssss, ssss-ssssssssss, ssss, sssss, ssssss,d,d,dd, ssssss-ssssss, >dds
17227,dd, ssss-sss-sss-sss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sssss-sssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
17228,dd, sssss-sss,ddddd, sssssss,dd, ssssssss, ssss-sssssssss, sss-ss-ssssss, sssss, ssss,d,dddd,dd, ssssss-ssssss, <=dds
17229,dd, ssss-sss-sss-sss,dddddd, ssss-sssssss,dd, ssssssss, sssss-ssssss, sss-ss-ssssss, sssss, ssss,d,dddd,dd, ssssss-ssssss, <=dds
17230,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17231,dd, sssss-sss,dddddd, dss-dss,d, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17232,dd, sssssss,ddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sss-ssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
17233,dd, sssssss,dddddd, ss-ssss,d, ssssssss, sssss-sssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss, <=dds
17234,dd, sssssss,dddddd, ss-ssss,d, ssssssss, sss-ssssssss, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17235,dd, sssssss,dddddd, dss-dss,d, sssssss, sssssss-ss-ssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
17236,dd, sssssss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, ssssssss-ssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
